umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
29,Laki-laki,Pegawai swasta,Jayapura,5764047.302,0,0,48.48256694,150.3946095,Shoulder & Head,0,S1,0.16607561
44,Laki-laki,PNS,Pontianak,7478694.131,0,0,43.85013318,158.2223509,Moonsilk,0,SMP,0.472349163
38,Laki-laki,PNS,Jayapura,5673256.777,0,0,51.64138548,158.7357804,Merpati,0,S1,0.264120836
50,Perempuan,Pegawai swasta,Manado,6309735.145,0,0,70.98263791,174.1666205,Pantone,0,S1,0.190296469
41,Laki-laki,Pegawai swasta,Pontianak,6173419.446,0,0,50.78426453,154.9134477,Merpati,0,S1,0.31293902
24,Perempuan,Pegawai swasta,Makassar,10246803.62,0,0,46.99719879,149.2587792,Deadbuoy,1,S1,0.278503528
45,Laki-laki,Pegawai swasta,Palembang,16849418.02,0,0,48.95953075,158.7154186,Deadbuoy,0,S1,0.418257547
56,Laki-laki,Pegawai swasta,Makassar,14442520.6,0,0,50.92841731,150.2634979,Deadbuoy,1,SMA,0.488775411
27,Perempuan,Pengangguran,Palembang,6038222.08,0,0,59.33243089,157.8571065,Deadbuoy,1,S1,0.488692456
42,Perempuan,PNS,Yogyakarta,11880955.72,0,0,43.14520777,144.3144154,Shoulder & Head,0,SMA,0.273939936
37,Perempuan,PNS,Pekanbaru,19270954.13,0,1,61.07594734,166.3600922,Merpati,1,SMA,0.662727901
17,Laki-laki,PNS,Kupang,26613786.66,0,0,57.03727375,152.2251316,Pantone,0,SD,0.260476827
31,Perempuan,Pegawai swasta,Tanjungselor,13136721.56,0,0,49.35777816,154.1994813,Deadbuoy,0,S1,0.113196844
33,Laki-laki,,Bandung,23357749.68,0,1,44.13355122,150.9758337,Pantone,1,S1,0.753299343
47,Laki-laki,PNS,Semarang,16682696.57,0,0,78.73169871,168.9651925,Pantone,0,S1,0.382964854
23,Laki-laki,Pegawai swasta,Padang,8711923.271,0,1,48.28996937,146.8909428,,1,S1,0.661821999
27,Laki-laki,PNS,Padang,6809384.238,0,0,66.9695837,166.8425473,Pantone,0,S1,0.345076901
70,Perempuan,Pegawai swasta,Palu,4027105.409,1,0,59.10445036,146.5516525,Deadbuoy,0,SD,0.396707178
55,Laki-laki,PNS,Banjarmasin,6410196.404,0,1,48.88618004,146.8166776,Deadbuoy,1,S1,0.901032359
44,Laki-laki,Pegawai swasta,Jambi,3684206.538,0,1,51.72988694,156.2288767,Pantone,0,S1,0.595883806
33,Laki-laki,Pegawai swasta,Surabaya,5912894.265,0,1,48.25386287,157.9712951,Deadbuoy,0,S1,0.538556361
46,Perempuan,Freelance,Mataram,7517765.226,0,0,57.3500729,155.6087299,Shoulder & Head,1,S1,0.236711804
25,Perempuan,Freelance,Serang,21396363.8,0,0,46.80753037,152.6862168,Deadbuoy,0,S1,0.157348453
36,Laki-laki,Freelance,Jambi,16960429.2,0,0,58.09449075,158.950126,Pantone,1,S1,0.227898121
45,Perempuan,PNS,Pangkalpinang,5808797.937,0,0,46.23219914,153.6560306,Moonsilk,0,S1,0.277247211
45,Laki-laki,Pegawai swasta,Medan,3768096.148,0,0,51.5718089,159.7354842,Pantone,0,SD,0.258984313
26,Laki-laki,PNS,Tanjungselor,3617178.684,0,0,74.2845269,159.5771776,Pantone,0,S1,0.381080691
33,Perempuan,Pegawai swasta,Pekanbaru,4218265.06,0,0,67.77840287,166.8823621,Moonsilk,0,SD,0.141093894
53,Laki-laki,PNS,Sofifi,10536368.05,0,1,62.25426038,158.9681417,Deadbuoy,0,S1,0.808987187
33,Laki-laki,Pegawai swasta,Jambi,6672183.661,0,1,46.12722804,144.8258498,Shoulder & Head,0,SMP,0.544189899
36,Perempuan,Pegawai swasta,Makassar,9926138.099,0,0,69.01877254,161.9281213,Merpati,0,S1,0.098683628
37,Laki-laki,Freelance,Mataram,19288653.43,0,0,49.24120845,154.8330851,Merpati,1,S1,0.199823047
21,Laki-laki,Pengangguran,Banjarmasin,7722715.699,0,1,85.92885246,170.0121206,Merpati,1,S1,0.909085967
33,Perempuan,Pegawai swasta,Banda Lampung,6709043.901,0,1,47.72956511,147.1439618,Shoulder & Head,0,S1,0.383382537
52,Laki-laki,PNS,Jambi,2968279.245,0,0,53.99405193,154.1405051,Merpati,1,S2,0.627398235
39,Perempuan,Freelance,Medan,17860344.78,0,0,67.47217895,158.5618067,Merpati,0,S1,0.00980134
26,Laki-laki,Pegawai swasta,Semarang,3593750.283,0,0,43.16626884,158.9443141,Merpati,0,S1,0.238138593
33,Laki-laki,PNS,Gorontalo,8269131.375,0,0,48.12340259,158.4713492,Pantone,0,SMA,0.294866059
34,Laki-laki,Pegawai swasta,Mamuju,9523029.818,0,0,55.10076427,154.0545216,Merpati,1,S1,0.293619761
30,Laki-laki,Pegawai swasta,Banda Aceh,5790839.599,0,0,63.19296957,160.918595,Merpati,0,S1,0.20154277
34,Laki-laki,Pegawai swasta,Pangkalpinang,6321763.182,0,0,53.28379661,147.962433,Deadbuoy,0,S1,0.155784486
50,Laki-laki,Pegawai swasta,Banda Aceh,7414103.614,0,1,51.515734,148.3291003,Merpati,1,S1,0.704087081
31,Laki-laki,Pegawai swasta,Bandung,6389765.152,0,0,52.84393302,155.7402737,Deadbuoy,0,SMP,0.201070981
41,Perempuan,Pegawai swasta,Kupang,5075067.7,0,0,49.80947307,154.9811171,Moonsilk,0,S2,0.286366122
22,Laki-laki,PNS,Palembang,7687075.183,0,0,65.18025974,163.265565,Moonsilk,1,S1,0.423243128
48,Laki-laki,PNS,Serang,3483859.169,0,0,56.28332065,156.3153402,Pantone,0,SMA,0.454290076
33,Laki-laki,Pegawai swasta,Semarang,13324081.91,0,0,51.88659172,151.6608356,Deadbuoy,0,S1,0.257681878
37,Laki-laki,Freelance,Serang,7184923.188,0,0,57.9237684,163.819201,Pantone,0,S1,0.074464785
42,Laki-laki,Freelance,Pangkalpinang,7919911.683,0,0,49.62897191,160.1399678,Shoulder & Head,0,SMA,0.135105972
44,Laki-laki,Freelance,Palu,6785677.06,0,0,58.29120131,162.111336,Deadbuoy,0,SMA,0.21362027
17,Laki-laki,PNS,Palembang,3008163.372,0,0,45.79080189,147.9449225,Merpati,1,S1,0.435380268
61,Perempuan,Pegawai swasta,Kupang,32323104.7,1,0,51.68293787,158.8767464,Moonsilk,1,SMA,0.62368834
43,Perempuan,Pegawai swasta,Samarinda,22539133.1,0,0,50.43432594,154.155921,Shoulder & Head,1,S1,0.369407924
36,Laki-laki,PNS,Pangkalpinang,6331328.271,0,0,60.37341574,160.6611971,Shoulder & Head,1,S1,0.467436275
36,Laki-laki,,Banjarmasin,6369077.389,0,0,76.89262006,162.0141055,Pantone,1,SMA,0.250227401
24,Laki-laki,PNS,Pekanbaru,16489943.63,0,0,45.38693876,143.2239159,Shoulder & Head,1,SMP,0.471815541
41,Perempuan,Pegawai swasta,Denpasar,7292006.258,0,0,42.40495359,154.2401509,Moonsilk,0,SMA,0.154409272
42,Laki-laki,Pegawai swasta,Sofifi,17107875.8,0,0,75.73020314,165.9297065,Deadbuoy,0,SMP,0.33324856
32,Laki-laki,Pegawai swasta,Manokwari,9616952.238,0,0,73.20399217,164.4181713,Deadbuoy,0,S1,0.256772568
34,Perempuan,PNS,Serang,4224111.404,0,0,66.09604859,163.7359092,Moonsilk,1,S1,0.283144913
23,Laki-laki,Pegawai swasta,Pekanbaru,8744477.872,0,0,55.30757704,158.4291845,Deadbuoy,0,S2,0.284060935
40,Laki-laki,Pegawai swasta,Makassar,5355234.204,0,1,50.44991315,156.0062378,Pantone,1,S3,0.56648399
39,Perempuan,PNS,Ambon,10582711.37,0,0,56.76513231,153.1662993,Shoulder & Head,1,S1,0.263025045
42,Laki-laki,PNS,Jakarta,7700192.423,0,0,52.84615039,155.4533076,Deadbuoy,0,S1,0.486701011
29,Laki-laki,PNS,Pekanbaru,6572305.795,0,1,76.78467452,164.255608,Moonsilk,0,S2,0.576400818
36,Laki-laki,PNS,Makassar,7891860.948,0,1,52.25516083,161.2845765,Pantone,0,S1,0.614080004
32,Laki-laki,PNS,Tanjung Pinang,12742980.91,0,1,52.71401821,156.5741009,Moonsilk,1,S1,0.667842022
39,Perempuan,PNS,Manokwari,3994320.67,0,0,55.74862391,158.4009708,Shoulder & Head,1,SMA,0.36555428
47,Laki-laki,PNS,Mamuju,7326685.125,0,0,52.9939186,152.6671285,Pantone,1,SMA,0.488286792
64,Perempuan,Pegawai swasta,Sofifi,13409162.22,1,0,54.19556783,168.4462507,Moonsilk,1,S1,0.577572849
34,Laki-laki,PNS,Jambi,12092961.72,0,0,52.65684767,159.5807932,Pantone,1,SMA,0.440557423
39,Perempuan,PNS,Denpasar,8895669.048,0,0,69.16994158,163.4557882,Shoulder & Head,1,S1,0.307613656
20,Laki-laki,Pegawai swasta,Manokwari,5193446.394,0,1,45.19072717,146.0982132,Deadbuoy,1,S1,0.562785111
52,Laki-laki,Pegawai swasta,Serang,7089974.799,0,0,50.85644241,150.609383,Merpati,0,S1,0.423321714
44,Laki-laki,PNS,Pangkalpinang,12340484.91,0,0,74.93973577,176.3998307,Shoulder & Head,0,SMA,0.390916194
49,Laki-laki,Pegawai swasta,Samarinda,17670230.7,0,0,50.35440117,159.2655396,Merpati,1,S1,0.463134769
41,Laki-laki,Freelance,Bengkulu,9518549.862,0,0,92.6877088,182.2664764,Shoulder & Head,0,S1,0.220039268
45,Laki-laki,PNS,Bengkulu,7405619.585,0,0,50.70140673,158.6310043,Merpati,0,S1,0.364074015
38,Laki-laki,Pegawai swasta,Bengkulu,4680809.066,0,0,53.54064991,154.5264061,Deadbuoy,1,S1,0.254113638
39,Perempuan,PNS,Jambi,11411034.39,0,0,96.97986342,168.0739136,Moonsilk,0,S3,0.270075179
23,Laki-laki,,Tanjungselor,7998622.505,0,0,62.31296212,172.2811719,Merpati,1,S3,0.329061992
18,Perempuan,Freelance,Pangkalpinang,10796673.92,0,0,46.88236646,157.9334059,Shoulder & Head,0,S3,0.064000079
48,Perempuan,PNS,Sofifi,14293697.45,0,0,62.28835188,164.8419981,Deadbuoy,1,S1,0.475952969
49,Laki-laki,Freelance,Denpasar,5007200.977,0,1,63.27419217,157.7689354,Pantone,1,S1,0.658820598
29,Laki-laki,Pengangguran,Semarang,4127465.291,0,0,59.88968361,155.7766416,Merpati,1,SMP,0.671096806
39,Laki-laki,Pegawai swasta,Palu,5917723.015,0,1,47.26450368,156.409028,Shoulder & Head,0,S1,0.421770741
49,Laki-laki,Pegawai swasta,Jakarta,7603879.573,0,0,49.80182491,159.9239573,Pantone,1,S1,0.417911398
33,Laki-laki,PNS,Palembang,6064609.623,0,0,56.61893947,153.9155178,Moonsilk,1,S1,0.400957492
29,Perempuan,Freelance,Surabaya,14423004.62,0,0,69.36144168,164.0761479,Deadbuoy,1,S1,0.087398087
47,Perempuan,Pegawai swasta,Palembang,11833956.02,0,0,55.44842896,161.274667,Pantone,1,S1,0.280370759
48,Perempuan,Pegawai swasta,Bengkulu,10355259.72,0,1,61.10285644,163.540617,Pantone,0,S1,0.523218388
34,Laki-laki,Freelance,Denpasar,8157660.308,0,1,53.04466582,158.2858758,Pantone,1,S1,0.554259765
39,Laki-laki,PNS,Makassar,8366398.754,0,0,45.33722488,147.0754518,Shoulder & Head,1,S2,0.483508864
31,Perempuan,Pegawai swasta,Manado,6325316.524,0,0,50.61658524,151.3918952,Moonsilk,0,SMP,0.117609801
38,Perempuan,PNS,Pontianak,5356905.328,0,1,55.59776907,154.7511376,Shoulder & Head,0,SMP,0.541101142
39,Perempuan,PNS,Denpasar,6167542.985,0,1,75.87584753,163.4518198,Pantone,1,S1,0.682017617
32,Laki-laki,Pegawai swasta,Manado,4061347.628,0,0,84.0641829,165.9321433,Merpati,1,S2,0.341531155
37,Laki-laki,Pegawai swasta,Pekanbaru,3814228.513,0,1,56.17980016,157.8006689,Deadbuoy,1,S1,0.631383015
36,Perempuan,Freelance,Mamuju,3974298.241,0,1,45.89260511,154.0787814,Deadbuoy,1,S1,0.481349093
43,Perempuan,PNS,Bengkulu,4393009.159,0,0,48.41211295,151.2074263,Deadbuoy,1,SMP,0.484590728
41,Perempuan,PNS,Palembang,5159443.401,0,0,44.13102884,160.6907338,Moonsilk,0,S2,0.319314946
43,Laki-laki,Pegawai swasta,Mamuju,11272458.76,0,0,46.2366331,151.8892243,Pantone,0,SMA,0.362667662
43,Perempuan,Pegawai swasta,Pangkalpinang,3549148.046,0,1,49.63789904,147.3289203,Moonsilk,1,SMA,0.591446521
48,Laki-laki,Freelance,Kupang,8341361.466,0,1,53.28482925,158.6607524,Shoulder & Head,1,S2,0.566387303
39,Perempuan,PNS,Gorontalo,3691598.506,0,0,60.99850112,163.8250512,Deadbuoy,1,S1,0.351190111
44,Laki-laki,PNS,Surabaya,8763033.597,0,0,55.68891128,167.0341217,Shoulder & Head,0,S1,0.416768673
42,Laki-laki,Freelance,Kupang,24386377.41,0,0,52.96718533,148.3079056,Pantone,0,S1,0.300229031
62,Laki-laki,PNS,Tanjungselor,7975529.092,1,1,50.32067895,154.4956702,Deadbuoy,1,S1,0.927630823
27,Laki-laki,Pegawai swasta,Semarang,7812719.246,0,0,74.50450616,172.6683854,Pantone,0,SMA,0.164844118
48,Laki-laki,Freelance,Manado,5304127.432,0,0,70.41593574,162.6183099,Moonsilk,0,S1,0.151249934
43,Laki-laki,Pegawai swasta,Serang,12736489.58,0,0,43.66853833,153.6905507,Shoulder & Head,1,S1,0.411652469
36,Laki-laki,Pegawai swasta,Palangkaraya,10440624.84,0,0,53.27823638,158.0337509,Merpati,1,S1,0.335166454
39,Laki-laki,PNS,Banda Lampung,15565800.69,0,0,78.28204774,169.1233838,Deadbuoy,1,S1,0.478718028
36,Perempuan,Freelance,Palangkaraya,22365676.18,0,1,61.25419132,157.2736272,Shoulder & Head,0,S1,0.333996848
33,Perempuan,Pegawai swasta,Medan,11686301.12,0,1,99.52453257,177.4577476,Deadbuoy,0,SMA,0.316315671
51,Perempuan,PNS,Medan,7152417.626,0,0,47.76358354,149.364148,Deadbuoy,1,SMA,0.566055253
42,Perempuan,PNS,Bandung,10806987.72,0,0,72.26876081,164.6297776,Deadbuoy,1,S1,0.365451772
38,Laki-laki,Pegawai swasta,Tanjungselor,9926873.765,0,0,52.7175793,156.4503591,Moonsilk,1,S1,0.29706443
62,Laki-laki,Freelance,Banda Lampung,8254632.226,1,0,59.50592412,158.9651959,Shoulder & Head,1,S1,0.564847057
35,Laki-laki,Pegawai swasta,Banda Aceh,4026803.051,0,0,68.31227717,162.9008816,Moonsilk,1,S1,0.200401654
38,Laki-laki,PNS,Ambon,6938487.603,0,0,74.36148423,165.1519574,Shoulder & Head,0,S1,0.3591993
29,Laki-laki,Pegawai swasta,Makassar,15332745.18,0,0,76.70503056,165.870526,Deadbuoy,0,S1,0.269888079
49,Laki-laki,Pegawai swasta,Bandung,4441297.33,0,0,66.93090185,167.9058362,Shoulder & Head,1,S1,0.339876604
65,Perempuan,Pegawai swasta,Makassar,6971284.081,1,0,45.23602402,143.6607418,Deadbuoy,1,S3,0.433055159
45,Laki-laki,Pengangguran,Bengkulu,23800398.54,0,0,55.09663816,161.1270964,Pantone,0,S1,0.754644109
46,Perempuan,Freelance,Makassar,8646573.555,0,0,57.82982235,152.7825039,Shoulder & Head,1,SMA,0.287409419
40,Perempuan,PNS,Banda Aceh,4077906.446,0,0,56.95608757,161.7859164,Merpati,1,S1,0.344706802
11,Laki-laki,PNS,Banjarmasin,5152087.845,0,0,58.61091097,147.0875612,Merpati,1,S1,0.425489413
42,Laki-laki,Pegawai swasta,Mamuju,4819596.403,0,0,52.4003721,155.1078824,Merpati,0,S1,0.244489033
34,Laki-laki,PNS,Manado,5600256.309,0,0,53.93260586,151.0531169,Pantone,0,S1,0.336355838
40,Laki-laki,PNS,Samarinda,5398699.96,0,0,50.98739162,149.6397771,Merpati,0,SD,0.377768587
36,Laki-laki,Pegawai swasta,Yogyakarta,24718361.69,0,0,65.20069172,158.2075914,Deadbuoy,1,S1,0.336830925
38,Laki-laki,PNS,Bandung,8924289.433,0,0,59.54009327,169.2681783,Deadbuoy,1,S1,0.431327757
42,Laki-laki,Freelance,Medan,4812542.093,0,1,53.77607285,157.5604896,Shoulder & Head,0,SMA,0.484340126
40,Laki-laki,PNS,Banda Lampung,4654878.407,0,0,62.22893687,158.0795811,Moonsilk,1,S1,0.377735372
36,Perempuan,PNS,Medan,12847677.24,0,0,57.7697725,158.9642535,Moonsilk,0,SMA,0.165850262
39,Perempuan,PNS,Pontianak,4331342.466,0,1,56.5811469,162.1728742,Pantone,1,S1,0.644752775
42,Perempuan,PNS,Kendari,4274915.511,0,0,61.19400733,162.4862663,Shoulder & Head,1,SMA,0.39706264
31,Perempuan,Pegawai swasta,Bandung,6353657.172,0,0,57.1258983,152.4880548,Deadbuoy,0,S1,0.175770737
35,Laki-laki,Freelance,Denpasar,7599122.674,0,0,44.66959158,154.1440288,Merpati,1,S1,0.215551719
25,Perempuan,PNS,Ambon,7513886.687,0,0,47.40338365,151.933759,Pantone,1,S1,0.353628875
39,Laki-laki,Freelance,Manokwari,7281815.112,0,0,48.3901049,154.9865736,Merpati,1,S1,0.179588495
53,Laki-laki,PNS,Jayapura,6226429.479,0,0,46.77545912,161.5306704,Moonsilk,1,S1,0.534141925
41,Laki-laki,Pegawai swasta,Kupang,12555332.06,0,0,50.89069766,153.6606922,Shoulder & Head,0,S1,0.27884828
42,Perempuan,PNS,Yogyakarta,14032582.78,0,0,50.80301095,151.7797087,Merpati,1,S1,0.365509068
49,Perempuan,PNS,Banda Lampung,7731439.8,0,0,51.00196713,152.4857774,Deadbuoy,1,S1,0.418512019
36,Perempuan,PNS,Bandung,8268255.734,0,0,52.47828326,155.4559108,Pantone,1,SMA,0.370240697
36,Perempuan,Pegawai swasta,Kendari,15283665.43,0,0,56.28537541,149.7680335,Merpati,0,SMA,0.211840301
57,Perempuan,PNS,Samarinda,5328085.898,0,0,60.11080538,156.3071158,Shoulder & Head,0,SMA,0.339970868
40,Perempuan,Pegawai swasta,Palangkaraya,3994523.616,0,0,55.335282,151.8436129,Moonsilk,1,S1,0.246697651
27,Laki-laki,PNS,Mataram,19199238.39,0,0,58.91664548,160.1409668,Deadbuoy,1,SMP,0.383247184
47,Perempuan,PNS,Jambi,11280776.98,0,0,52.19500564,167.6723083,Shoulder & Head,1,S1,0.476224239
43,Perempuan,Pegawai swasta,Serang,10098224.8,0,0,60.45111001,157.5652573,Pantone,0,SMP,0.268272067
46,Laki-laki,Pegawai swasta,Palangkaraya,11286205.58,0,0,44.37471448,145.6185941,Pantone,0,S1,0.41965713
54,Laki-laki,Pegawai swasta,Pekanbaru,7361468.05,0,0,46.35126163,152.1565059,Merpati,0,S1,0.456704264
41,Laki-laki,PNS,Banjarmasin,10800265.64,0,1,56.81335618,152.3182659,Merpati,1,S1,0.77081689
25,Laki-laki,PNS,Yogyakarta,6210660.352,0,0,51.87044877,149.9805293,Pantone,1,S1,0.429699428
39,Laki-laki,Freelance,Pangkalpinang,10268682.48,0,0,46.96461118,155.3273455,Moonsilk,0,S1,0.065477906
43,Laki-laki,Pegawai swasta,Mataram,25403386.42,0,0,49.54261714,154.5332613,Pantone,1,S1,0.362836209
35,Laki-laki,Pegawai swasta,Banda Aceh,17674401.7,0,1,66.67576845,152.5935577,Moonsilk,1,SMA,0.636400545
33,Perempuan,PNS,Makassar,7363944.309,0,0,65.13018609,168.9450706,Pantone,0,S1,0.234471276
41,Laki-laki,Pegawai swasta,Denpasar,4057394.64,0,1,67.60232372,164.7086934,Merpati,1,S1,0.656414706
21,Laki-laki,PNS,Kendari,13748055.33,0,0,49.674239,149.4962687,Merpati,1,S2,0.364669498
60,Perempuan,Pegawai swasta,Jayapura,13615083.82,1,0,48.38796172,151.3726955,Deadbuoy,0,S1,0.43543655
43,Laki-laki,PNS,Tanjungselor,7888718.861,0,0,65.97544117,166.047495,Merpati,0,S1,0.462262333
39,Perempuan,PNS,Manokwari,7422085.625,0,0,58.95920306,149.5216277,Moonsilk,1,S3,0.316939092
35,Perempuan,PNS,Tanjung Pinang,8335529.334,0,0,72.82634597,166.6759791,Deadbuoy,0,S1,0.216646895
44,Laki-laki,Freelance,Semarang,21249637.94,0,0,44.26129121,142.9607964,Deadbuoy,1,SMA,0.337604045
19,Laki-laki,Freelance,Sofifi,10883108.07,0,0,45.11995525,167.1994639,Pantone,0,SMA,0.149659212
52,Laki-laki,Pegawai swasta,Kupang,6359592.806,0,1,60.19859753,161.4514013,Shoulder & Head,1,S1,0.773179636
40,Laki-laki,PNS,Pontianak,6974560.475,0,0,48.84611453,163.0657431,Deadbuoy,0,S1,0.326187438
44,Perempuan,Pegawai swasta,Pangkalpinang,9591348.384,0,0,64.30803619,155.1476885,Pantone,1,S1,0.335111444
35,Laki-laki,PNS,Kendari,12195903.26,0,0,54.28857514,157.7340864,Deadbuoy,1,S1,0.421212409
41,Laki-laki,PNS,Denpasar,5745117.19,0,0,74.18979724,167.1210247,Moonsilk,0,S1,0.336097971
27,Laki-laki,Freelance,Makassar,1862369.946,0,0,54.24577574,152.7835292,Merpati,1,S2,0.169557839
40,Laki-laki,Freelance,Ambon,6213291.536,0,0,46.33114604,147.9889672,Merpati,0,S1,0.116473922
44,Laki-laki,Pengangguran,Bandung,4972485.528,0,0,84.89534321,167.1920115,Merpati,1,S1,0.765344824
29,Laki-laki,Freelance,Kupang,4311018.99,0,1,53.87373268,155.2488919,Moonsilk,1,S2,0.612201348
30,Perempuan,Pegawai swasta,Serang,22902637.92,0,0,49.88362829,148.1041608,Moonsilk,1,S1,0.271947077
43,Laki-laki,Freelance,Jakarta,7874923.926,0,0,51.43907266,155.105861,Pantone,0,SMA,0.198358781
35,Laki-laki,Pegawai swasta,Banjarmasin,16508113.56,0,0,77.62513242,178.5173262,Shoulder & Head,1,S1,0.353754233
33,Laki-laki,PNS,Yogyakarta,8426233.416,0,0,60.53883981,166.9748762,Merpati,0,SMA,0.370474759
48,Laki-laki,Pegawai swasta,Banda Aceh,9682285.322,0,0,57.39070103,157.2528546,Merpati,1,S1,0.461374225
34,Laki-laki,PNS,Palembang,6342657.257,0,0,55.74261263,158.476391,Pantone,0,SMA,0.264445917
39,Laki-laki,Freelance,Sofifi,9388634.476,0,0,57.41912795,151.7676644,Merpati,0,SMP,0.180753606
46,Laki-laki,PNS,Manokwari,7096867.886,0,0,54.21505151,163.0430973,Merpati,0,SMP,0.413045959
36,Laki-laki,Pegawai swasta,Kupang,3072418.969,0,1,60.18067052,153.5147907,Merpati,0,S1,0.538154919
33,Perempuan,Pengangguran,Bandung,10521815.67,0,0,50.45285088,153.5826283,Shoulder & Head,1,S1,0.556944429
30,Laki-laki,Pegawai swasta,Mataram,10492618.77,0,0,48.84042844,154.0421281,Merpati,0,S1,0.168925799
52,Laki-laki,Freelance,Padang,9315987.445,0,0,46.74961172,150.4811754,Moonsilk,0,S2,0.374368801
52,Laki-laki,PNS,Ambon,6736057.331,0,0,53.99634055,157.7714885,Moonsilk,0,SMA,0.458423724
54,Laki-laki,Pegawai swasta,Mataram,6965163.397,0,0,53.96769044,152.8611204,Deadbuoy,1,S1,0.534622699
17,Perempuan,Pengangguran,Serang,8986710.357,0,0,58.24539812,160.3078175,Pantone,1,S1,0.509441393
50,Laki-laki,PNS,Pangkalpinang,17979879.66,0,1,52.62373219,158.1974727,Deadbuoy,0,SMP,0.72565938
37,Laki-laki,PNS,Jayapura,8276237.844,0,0,64.88961383,165.3495867,Deadbuoy,1,S1,0.555505751
36,Laki-laki,Pegawai swasta,Palembang,11937120.36,0,0,50.9489455,148.3331716,Merpati,1,SMA,0.359830193
33,Perempuan,PNS,Pangkalpinang,10355447.47,0,0,79.01974071,164.8434152,Merpati,1,S1,0.27102173
52,Laki-laki,Freelance,Bandung,18099502.6,0,1,51.25072971,158.7784784,Deadbuoy,1,SMP,0.71329274
37,Laki-laki,PNS,Mamuju,5942170.274,0,0,71.70207254,161.9868759,Moonsilk,1,SMA,0.429077954
33,Laki-laki,Pegawai swasta,Makassar,11891386.54,0,1,53.2258587,156.6379053,Pantone,1,S1,0.670858716
48,Perempuan,Pengangguran,Tanjungselor,15790474.54,0,0,53.90265352,160.6067362,Moonsilk,0,S1,0.550214471
39,Laki-laki,Pegawai swasta,Sofifi,9049632.843,0,0,71.03100937,160.502342,Pantone,1,S1,0.413498803
18,Laki-laki,PNS,Yogyakarta,6328261.485,0,0,45.72193963,148.921242,Merpati,1,SMA,0.382005931
58,Laki-laki,PNS,Semarang,15558999.27,0,0,51.36437138,152.0014868,Moonsilk,1,SMA,0.554460573
42,Laki-laki,PNS,Manado,5485547.438,0,0,49.19112642,158.1897547,Moonsilk,0,SMA,0.453899588
29,Laki-laki,Freelance,Jakarta,10105231.1,0,0,74.62741521,162.6189793,Shoulder & Head,0,S1,0.183033138
33,Laki-laki,Pegawai swasta,Gorontalo,23313927.05,0,1,74.98714963,165.7297842,Pantone,0,SMA,0.459831476
34,Laki-laki,Pegawai swasta,Padang,10068490.43,0,0,45.53590466,143.2012827,Shoulder & Head,1,SMA,0.387560494
43,Laki-laki,Pegawai swasta,Tanjung Pinang,7850929.999,0,0,48.49377602,158.2481355,Moonsilk,1,S1,0.399416604
46,Perempuan,Pegawai swasta,Semarang,11330968.95,0,0,54.42710874,155.560728,Merpati,0,SMP,0.286574164
50,Perempuan,Pegawai swasta,Jayapura,6831528.282,0,1,52.72330595,158.7634281,Shoulder & Head,1,S3,0.630704757
50,Laki-laki,Pegawai swasta,Mamuju,9134975.242,0,0,59.23433229,161.0026243,Deadbuoy,1,S1,0.381582385
53,Perempuan,Pengangguran,Pangkalpinang,11761702.38,0,0,67.79315399,170.5302575,Pantone,1,S1,0.75948231
53,Laki-laki,Pegawai swasta,Kupang,9446415.841,0,0,52.93662292,152.5044251,Merpati,0,S1,0.424520989
46,Laki-laki,PNS,Jakarta,13461644.6,0,0,68.97641889,159.7908005,Pantone,0,SMA,0.392024034
39,Laki-laki,Freelance,Sofifi,10476736.2,0,0,56.9726886,167.8213115,Merpati,0,S1,0.191795491
43,Laki-laki,Pegawai swasta,Banda Lampung,8999997.556,0,0,97.16276866,180.6922887,Moonsilk,0,SMA,0.164606337
45,Laki-laki,PNS,Ambon,5141627.673,0,0,63.06764318,162.0739284,Moonsilk,1,S1,0.519269435
58,Laki-laki,Pegawai swasta,Denpasar,4351025.271,0,1,49.48970807,146.0372095,Pantone,0,S2,0.744523013
40,Laki-laki,Freelance,Serang,12427347.07,0,0,59.63285565,160.2339266,Pantone,0,S1,0.128465264
41,Laki-laki,Pegawai swasta,Ambon,7393340.93,0,1,55.39129806,159.5742935,Shoulder & Head,0,SMA,0.585047916
40,Laki-laki,Pegawai swasta,Medan,6134259.635,0,0,53.79072808,154.6793553,Merpati,0,S1,0.272166512
30,Perempuan,PNS,Yogyakarta,6340933.507,0,0,83.05599787,173.6551291,Pantone,1,SMA,0.278608867
57,Perempuan,Freelance,Serang,8644833.061,0,0,63.72549548,166.8533494,Deadbuoy,0,S1,0.213348997
38,Laki-laki,PNS,Gorontalo,13174068.3,0,0,59.00992683,159.6578035,Pantone,1,SMA,0.397812107
